image,method,ssim,psnr,entropy,mean_diff,score,risk_flag
dataset/train/tumor/60_11.jpg,Heatmap_Jet,0.5047859165404766,12.276291970048721,4.211141034431638,0.17240697145462036,0.29156931579960654,True
dataset/train/tumor/60_11.jpg,LUT_Autumn,0.5465500482000796,15.463120080053345,4.3723439124602805,0.1599550098180771,0.3340627426167444,True
dataset/train/tumor/60_12.jpg,Heatmap_Jet,0.5012213643082521,18.195634208905275,4.262736449489991,0.05982043221592903,0.34782040096437195,True
dataset/train/tumor/60_12.jpg,LUT_Autumn,0.7127763712018457,16.94550365087376,4.11480112490678,0.11090493202209473,0.43588022110174646,True
dataset/train/tumor/60_2.jpg,Heatmap_Jet,0.31835349344809627,16.60148302537387,4.4751094081820035,0.08215779811143875,0.2423540852540036,True
dataset/train/tumor/60_2.jpg,LUT_Autumn,0.7210545674849643,16.99626400139747,4.743221278211483,0.11108487099409103,0.4402878935520488,True
dataset/train/tumor/60_3.jpg,Heatmap_Jet,0.5012213643082521,18.195634208905275,4.262736449489991,0.05982043221592903,0.34782040096437195,True
dataset/train/tumor/60_3.jpg,LUT_Autumn,0.7127763712018457,16.94550365087376,4.11480112490678,0.11090493202209473,0.43588022110174646,True
dataset/train/tumor/60_7.jpg,Heatmap_Jet,0.7785028982320088,13.080836224865815,4.017212569737218,0.15132825076580048,0.4374708163120392,True
dataset/train/tumor/60_7.jpg,LUT_Autumn,0.7035591023128904,16.663589903138117,4.232572221965294,0.12753963470458984,0.42625316363435595,True
dataset/train/tumor/60_8.jpg,Heatmap_Jet,0.6937477669645835,12.203781463531051,4.121145131689886,0.18065282702445984,0.3839660068585861,True
dataset/train/tumor/60_8.jpg,LUT_Autumn,0.7745649829758529,16.316663283028262,4.176125913681913,0.14590118825435638,0.45600223353522473,True
dataset/train/tumor/60_9.jpg,Heatmap_Jet,0.24198209076694321,10.927240166496386,4.422451116011116,0.1954486072063446,0.147464764941181,True
dataset/train/tumor/60_9.jpg,LUT_Autumn,0.6003078112485541,15.823823139610756,4.409965096861585,0.149284228682518,0.365239998725438,True
dataset/train/tumor/61_1.jpg,Heatmap_Jet,0.5187565330973085,18.1748067191245,4.2057757790291035,0.05942748486995697,0.35654160988940986,True
dataset/train/tumor/61_1.jpg,LUT_Autumn,0.7053887418424033,16.84608869752707,4.0579268607820556,0.11311396211385727,0.43114811068359266,True
dataset/train/tumor/61_10.jpg,Heatmap_Jet,0.5187565330973085,18.1748067191245,4.2057757790291035,0.05942748486995697,0.35654160988940986,True
dataset/train/tumor/61_10.jpg,LUT_Autumn,0.7053887418424033,16.84608869752707,4.0579268607820556,0.11311396211385727,0.43114811068359266,True
dataset/train/tumor/61_11.jpg,CLAHE,0.8057256604214434,28.089229529740372,5.115978419362671,0.02880965732038021,0.5656362759250879,True
dataset/train/tumor/61_11.jpg,Heatmap_Jet,0.504237019742136,12.373255422078904,4.1590911736666625,0.16886289417743683,0.29258546356805404,True
dataset/train/tumor/61_11.jpg,LUT_Autumn,0.5355891272176616,15.411718491124002,4.324781505006086,0.16088441014289856,0.3280879925269951,True
dataset/train/tumor/61_12.jpg,Heatmap_Jet,0.5187565330973085,18.1748067191245,4.2057757790291035,0.05942748486995697,0.35654160988940986,True
dataset/train/tumor/61_12.jpg,LUT_Autumn,0.7053887418424033,16.84608869752707,4.0579268607820556,0.11311396211385727,0.43114811068359266,True
dataset/train/tumor/61_2.jpg,Heatmap_Jet,0.33776029697985005,16.56464698674432,4.426879679410867,0.08207959681749344,0.25185211104689226,True
dataset/train/tumor/61_2.jpg,LUT_Autumn,0.7145537228046591,16.893814695548805,4.706465124712176,0.11356890201568604,0.43592596917248516,True
dataset/train/tumor/61_3.jpg,Heatmap_Jet,0.5187565330973085,18.1748067191245,4.2057757790291035,0.05942748486995697,0.35654160988940986,True
dataset/train/tumor/61_3.jpg,LUT_Autumn,0.7053887418424033,16.84608869752707,4.0579268607820556,0.11311396211385727,0.43114811068359266,True
dataset/train/tumor/61_7.jpg,Heatmap_Jet,0.7745600923613616,13.207116458277124,3.973689116134766,0.14710453152656555,0.4371018386250304,True
dataset/train/tumor/61_7.jpg,LUT_Autumn,0.6962660362878503,16.58034858029094,4.174212900620378,0.1290750801563263,0.42180009359440557,True
dataset/train/tumor/61_8.jpg,Heatmap_Jet,0.7006879171436264,12.33589591694108,4.066538326691421,0.17620837688446045,0.3891176586965676,True
dataset/train/tumor/61_8.jpg,LUT_Autumn,0.7698422418768043,16.26902629404419,4.136037726824902,0.1467081606388092,0.4531936465749054,True
dataset/train/tumor/61_9.jpg,Heatmap_Jet,0.26036721086472236,10.981234862018551,4.3379980311209625,0.1918574571609497,0.15769952317228253,True
dataset/train/tumor/61_9.jpg,LUT_Autumn,0.5910596458913576,15.763677854691828,4.323508650891249,0.15043392777442932,0.3600251045189439,True
dataset/train/tumor/62_1.jpg,Heatmap_Jet,0.5262394573352753,18.103103834189998,4.168007273857415,0.059592340141534805,0.35981988364447065,True
dataset/train/tumor/62_1.jpg,LUT_Autumn,0.6979559106892915,16.745883816507853,4.031177561805947,0.1154552474617958,0.4263622087513337,True
dataset/train/tumor/62_10.jpg,Heatmap_Jet,0.5262394573352753,18.103103834189998,4.168007273857415,0.059592340141534805,0.35981988364447065,True
dataset/train/tumor/62_10.jpg,LUT_Autumn,0.6979559106892915,16.745883816507853,4.031177561805947,0.1154552474617958,0.4263622087513337,True
dataset/train/tumor/62_11.jpg,CLAHE,0.8050851161018749,28.223093767531793,5.113043299037159,0.028374269604682922,0.5662062667351917,True
dataset/train/tumor/62_11.jpg,Heatmap_Jet,0.5048321619184204,12.483502862330331,4.118350613948529,0.16494397819042206,0.2943283024951078,True
dataset/train/tumor/62_11.jpg,LUT_Autumn,0.5248509332186475,15.359481482544057,4.305174830376685,0.16185127198696136,0.32221210110719584,True
dataset/train/tumor/62_12.jpg,Heatmap_Jet,0.5262394573352753,18.103103834189998,4.168007273857415,0.059592340141534805,0.35981988364447065,True
dataset/train/tumor/62_12.jpg,LUT_Autumn,0.6979559106892915,16.745883816507853,4.031177561805947,0.1154552474617958,0.4263622087513337,True
dataset/train/tumor/62_2.jpg,Heatmap_Jet,0.3529239134628986,16.368787909364485,4.397784323427783,0.08409731090068817,0.25785522200749855,True
dataset/train/tumor/62_2.jpg,LUT_Autumn,0.7074995099992796,16.786448002330626,4.697085898316435,0.11642103642225266,0.431184235729173,True
dataset/train/tumor/62_3.jpg,Heatmap_Jet,0.5262394573352753,18.103103834189998,4.168007273857415,0.059592340141534805,0.35981988364447065,True
dataset/train/tumor/62_3.jpg,LUT_Autumn,0.6979559106892915,16.745883816507853,4.031177561805947,0.1154552474617958,0.4263622087513337,True
dataset/train/tumor/62_7.jpg,Heatmap_Jet,0.7701633739874936,13.31971006570495,3.9481472426382016,0.14308802783489227,0.436382341820998,True
dataset/train/tumor/62_7.jpg,LUT_Autumn,0.6889316207300946,16.49438460623663,4.140176581485604,0.1307629495859146,0.4172795280852841,True
dataset/train/tumor/62_8.jpg,Heatmap_Jet,0.7059084548231499,12.480680045076884,4.025960334945034,0.17147798836231232,0.39354271000957375,True
dataset/train/tumor/62_8.jpg,LUT_Autumn,0.7649703371480858,16.219389662809494,4.113144903253794,0.1475641280412674,0.4502886809426464,True
dataset/train/tumor/62_9.jpg,Heatmap_Jet,0.2768457168405372,11.057943997357125,4.283937942805878,0.18757566809654236,0.16725538878510288,True
dataset/train/tumor/62_9.jpg,LUT_Autumn,0.58196730775446,15.703697796323508,4.28166084547117,0.15155833959579468,0.3548941727360121,True
dataset/train/tumor/63_1.jpg,Heatmap_Jet,0.548531105280285,18.074634571622624,4.109410235815428,0.05922825261950493,0.3708677095459773,True
dataset/train/tumor/63_1.jpg,LUT_Autumn,0.6903846482228982,16.642315915082342,3.985499110585952,0.11791427433490753,0.42146336473496165,True
dataset/train/tumor/63_10.jpg,Heatmap_Jet,0.548531105280285,18.074634571622624,4.109410235815428,0.05922825261950493,0.3708677095459773,True
dataset/train/tumor/63_10.jpg,LUT_Autumn,0.6903846482228982,16.642315915082342,3.985499110585952,0.11791427433490753,0.42146336473496165,True
dataset/train/tumor/63_11.jpg,CLAHE,0.8063286021990844,28.502627579401643,5.092142948061281,0.027165206149220467,0.568747025346108,True
dataset/train/tumor/63_11.jpg,Heatmap_Jet,0.5069780050920168,12.593714997388567,4.07649078167186,0.16098235547542572,0.29685482143525466,True
dataset/train/tumor/63_11.jpg,LUT_Autumn,0.5136199627151585,15.304947364900507,4.271746267027406,0.1628759801387787,0.31606446951922657,True
dataset/train/tumor/63_12.jpg,Heatmap_Jet,0.548531105280285,18.074634571622624,4.109410235815428,0.05922825261950493,0.3708677095459773,True
dataset/train/tumor/63_12.jpg,LUT_Autumn,0.6903846482228982,16.642315915082342,3.985499110585952,0.11791427433490753,0.42146336473496165,True
dataset/train/tumor/63_2.jpg,Heatmap_Jet,0.36891699761901553,16.16815735404181,4.352851494099199,0.0865526869893074,0.26415690553589716,True
dataset/train/tumor/63_2.jpg,LUT_Autumn,0.7003420058784927,16.678942283606016,4.6841622965410465,0.11948796361684799,0.4263470639175128,True
dataset/train/tumor/63_3.jpg,Heatmap_Jet,0.548531105280285,18.074634571622624,4.109410235815428,0.05922825261950493,0.3708677095459773,True
dataset/train/tumor/63_3.jpg,LUT_Autumn,0.6903846482228982,16.642315915082342,3.985499110585952,0.11791427433490753,0.42146336473496165,True
dataset/train/tumor/63_7.jpg,Heatmap_Jet,0.7664470014204764,13.453470603769738,3.907415986661281,0.13869695365428925,0.43620493360199875,True
dataset/train/tumor/63_7.jpg,LUT_Autumn,0.6813358312282418,16.40486697227295,4.093515114990185,0.13254080712795258,0.41258895602216805,True
dataset/train/tumor/63_8.jpg,Heatmap_Jet,0.7133392318954627,12.644953055944848,3.9686484737345085,0.16632796823978424,0.3992737406354436,True
dataset/train/tumor/63_8.jpg,LUT_Autumn,0.7601420277590737,16.16870392610985,4.063472030120638,0.14843600988388062,0.44739603545941986,True
dataset/train/tumor/63_9.jpg,Heatmap_Jet,0.3039833251972405,11.14980132626642,4.20239897639274,0.18295547366142273,0.18229937582393418,True
dataset/train/tumor/63_9.jpg,LUT_Autumn,0.5721103890545484,15.638150403630302,4.203609251312953,0.15286120772361755,0.3493118554043325,True
dataset/train/tumor/64_1.jpg,Heatmap_Jet,0.5618011741762353,17.988531124718765,4.048638574676961,0.05933304876089096,0.37696516408425207,True
dataset/train/tumor/64_1.jpg,LUT_Autumn,0.6820681293766253,16.53579776161008,3.940114640109283,0.12052617222070694,0.4161436168138318,True
dataset/train/tumor/64_10.jpg,Heatmap_Jet,0.5618011741762353,17.988531124718765,4.048638574676961,0.05933304876089096,0.37696516408425207,True
dataset/train/tumor/64_10.jpg,LUT_Autumn,0.6820681293766253,16.53579776161008,3.940114640109283,0.12052617222070694,0.4161436168138318,True
dataset/train/tumor/64_11.jpg,CLAHE,0.8036607476979554,28.66263139622877,5.006639552796834,0.02650398015975952,0.5685053661943984,True
dataset/train/tumor/64_11.jpg,Heatmap_Jet,0.5074907871401507,12.708044148247772,4.028512998904181,0.15678967535495758,0.2986357233885705,True
dataset/train/tumor/64_11.jpg,LUT_Autumn,0.5018112351597156,15.249473410211827,4.231313181814359,0.16389518976211548,0.3096234200887057,True
dataset/train/tumor/64_12.jpg,Heatmap_Jet,0.5618011741762353,17.988531124718765,4.048638574676961,0.05933304876089096,0.37696516408425207,True
dataset/train/tumor/64_12.jpg,LUT_Autumn,0.6820681293766253,16.53579776161008,3.940114640109283,0.12052617222070694,0.4161436168138318,True
dataset/train/tumor/64_2.jpg,Heatmap_Jet,0.3912953520850436,15.95277127604467,4.2799579702369,0.08965287357568741,0.27343372898365237,True
dataset/train/tumor/64_2.jpg,LUT_Autumn,0.6929037155409106,16.56954118256107,4.651474779745102,0.12260949611663818,0.42134720564249406,True
dataset/train/tumor/64_3.jpg,Heatmap_Jet,0.5618011741762353,17.988531124718765,4.048638574676961,0.05933304876089096,0.37696516408425207,True
dataset/train/tumor/64_3.jpg,LUT_Autumn,0.6820681293766253,16.53579776161008,3.940114640109283,0.12052617222070694,0.4161436168138318,True
dataset/train/tumor/64_7.jpg,Heatmap_Jet,0.7599007464926674,13.593375298464228,3.859948732966491,0.13408148288726807,0.43469432845966544,True
dataset/train/tumor/64_7.jpg,LUT_Autumn,0.6730345611857471,16.313160931004003,4.030602724111592,0.1343938261270523,0.40751748095348717,True
dataset/train/tumor/64_8.jpg,Heatmap_Jet,0.7204032087894928,12.824974788814242,3.912251684704037,0.1608724594116211,0.40497696124530763,True
dataset/train/tumor/64_8.jpg,LUT_Autumn,0.7549149008915435,16.117183662353256,4.014936669518409,0.14930902421474457,0.4442987475769423,True
dataset/train/tumor/64_9.jpg,Heatmap_Jet,0.3211121058714495,11.236787081734882,4.122372366800671,0.17819157242774963,0.1923384609405841,True
dataset/train/tumor/64_9.jpg,LUT_Autumn,0.561672164941063,15.573664959684749,4.126546232641153,0.15406502783298492,0.34346506666204296,True
dataset/train/tumor/65_1.jpg,Heatmap_Jet,0.5751218466342645,17.897139070656234,3.983697320638841,0.059603385627269745,0.3830230806156157,True
dataset/train/tumor/65_1.jpg,LUT_Autumn,0.6729379763311691,16.423139869939362,3.8826167185362155,0.12337297201156616,0.4103332329829075,True
dataset/train/tumor/65_10.jpg,Heatmap_Jet,0.5751218466342645,17.897139070656234,3.983697320638841,0.059603385627269745,0.3830230806156157,True
dataset/train/tumor/65_10.jpg,LUT_Autumn,0.6729379763311691,16.423139869939362,3.8826167185362155,0.12337297201156616,0.4103332329829075,True
dataset/train/tumor/65_11.jpg,CLAHE,0.806232260115708,28.919317369517582,4.869196652402167,0.025557471439242363,0.571520539987111,True
dataset/train/tumor/65_11.jpg,Heatmap_Jet,0.5091091794553695,12.872586724000133,3.963905321798629,0.15181191265583038,0.30142772754051944,True
dataset/train/tumor/65_11.jpg,LUT_Autumn,0.4884918733718789,15.1875607862698,4.175586586783829,0.16507264971733093,0.30235677146009204,True
dataset/train/tumor/65_12.jpg,Heatmap_Jet,0.5751218466342645,17.897139070656234,3.983697320638841,0.059603385627269745,0.3830230806156157,True
dataset/train/tumor/65_12.jpg,LUT_Autumn,0.6729379763311691,16.423139869939362,3.8826167185362155,0.12337297201156616,0.4103332329829075,True
dataset/train/tumor/65_2.jpg,Heatmap_Jet,0.4356053496068439,15.54103191411154,4.220443795344198,0.09567136317491531,0.2919145936531081,True
dataset/train/tumor/65_2.jpg,LUT_Autumn,0.6843063091103007,16.44138618577519,4.635958217785218,0.12665370106697083,0.4154707314564073,True
dataset/train/tumor/65_3.jpg,Heatmap_Jet,0.5751218466342645,17.897139070656234,3.983697320638841,0.059603385627269745,0.3830230806156157,True
dataset/train/tumor/65_3.jpg,LUT_Autumn,0.6729379763311691,16.423139869939362,3.8826167185362155,0.12337297201156616,0.4103332329829075,True
dataset/train/tumor/65_7.jpg,LUT_Autumn,0.6639999265663997,16.21366614082595,3.964235713344033,0.136478990316391,0.40198616206487736,True
dataset/train/tumor/65_8.jpg,Heatmap_Jet,0.730093850854749,13.032684426136305,3.844781783802548,0.15496297180652618,0.41225043762288704,True
dataset/train/tumor/65_8.jpg,LUT_Autumn,0.7490894401624628,16.05893797964437,3.9671568757716615,0.15035422146320343,0.44082750366645695,True
dataset/train/tumor/65_9.jpg,Heatmap_Jet,0.35128898443325385,11.344171682734894,4.02974844262991,0.172841876745224,0.20914114696399147,True
dataset/train/tumor/65_9.jpg,LUT_Autumn,0.5503399514346171,15.499810871371933,4.0381879928591475,0.1556108593940735,0.3370466690667254,True
dataset/train/tumor/66_1.jpg,Heatmap_Jet,0.5910821561064643,17.815230037881367,3.907492656758777,0.05962049961090088,0.39050835835834014,True
dataset/train/tumor/66_10.jpg,Heatmap_Jet,0.5910821561064643,17.815230037881367,3.907492656758777,0.05962049961090088,0.39050835835834014,True
dataset/train/tumor/66_11.jpg,CLAHE,0.807227878871732,29.16919584180615,4.913789361608516,0.024995259940624237,0.573630062498578,True
dataset/train/tumor/66_11.jpg,Heatmap_Jet,0.5103341483603802,13.02090316009858,3.8832363159712084,0.14681284129619598,0.30392992488154236,True
dataset/train/tumor/66_11.jpg,LUT_Autumn,0.47373005586466155,15.119876932339768,4.112286273208642,0.16641710698604584,0.2943008681291602,True
dataset/train/tumor/66_12.jpg,Heatmap_Jet,0.5910821561064643,17.815230037881367,3.907492656758777,0.05962049961090088,0.39050835835834014,True
dataset/train/tumor/66_2.jpg,Heatmap_Jet,0.4847366134546131,15.293251671727363,4.164969678970707,0.0986567810177803,0.3143964605541147,True
dataset/train/tumor/66_2.jpg,LUT_Autumn,0.6746845012669345,16.30185660822544,4.58611933342555,0.1308535784482956,0.40898267459316073,True
dataset/train/tumor/66_3.jpg,Heatmap_Jet,0.5910821561064643,17.815230037881367,3.907492656758777,0.05962049961090088,0.39050835835834014,True
dataset/train/tumor/66_7.jpg,LUT_Autumn,0.6540676374010215,16.106677014172583,3.880202241748002,0.13879381120204926,0.3959151185451364,True
dataset/train/tumor/66_8.jpg,LUT_Autumn,0.7426192111506117,15.996124111705743,3.9029501888087377,0.15149430930614471,0.4369874883843114,True
dataset/train/tumor/66_9.jpg,Heatmap_Jet,0.37946590018626264,11.466938340665852,3.9212598816795765,0.1670914888381958,0.22511628236948727,True
dataset/train/tumor/66_9.jpg,LUT_Autumn,0.5378968840158151,15.421707599759744,3.932108383849686,0.1572684943675995,0.3300249887329461,True
dataset/train/tumor/67_1.jpg,Heatmap_Jet,0.6084238869468666,17.75357538668793,3.8364621316281706,0.059539999812841415,0.3988253958309925,True
