image,method,ssim,psnr,entropy,mean_diff,score
dataset/train/aneurysm/0_9.jpg,Gamma,0.85130036159891,32.683071820230396,2.5792372430670905,0.019311487674713135,0.6178863141858948
dataset/train/aneurysm/0_9.jpg,Heatmap_Jet,0.7374137599170772,14.848721615912709,2.206917581515399,0.07755877077579498,0.4422874554988559
dataset/train/aneurysm/0_9.jpg,LUT_Autumn,0.3915026743057462,14.473150394413796,2.358876552916325,0.18018370866775513,0.24655349778580488
dataset/train/aneurysm/10_1.jpg,EdgeEnhanced,0.9729562641753013,29.551836821786907,2.98302984182896,0.0074051665142178535,0.6623081197155286
dataset/train/aneurysm/10_1.jpg,CLAHE,0.9657536929372857,29.834622457280705,3.861165753377297,0.02013336308300495,0.6578579085957261
dataset/train/aneurysm/10_1.jpg,Gamma,0.8872389945876297,30.357609807743252,2.8807963404096277,0.028716977685689926,0.6200217606031364
dataset/train/aneurysm/10_1.jpg,Heatmap_Jet,0.8628048362682404,18.721362169000944,2.6503769561825457,0.0407995730638504,0.5355706765353557
dataset/train/aneurysm/10_1.jpg,LUT_Autumn,0.5333249648109121,14.738451968552244,2.658795298273019,0.17558006942272186,0.3199771803322251
dataset/train/aneurysm/10_10.jpg,EdgeEnhanced,0.9729562641753013,29.551836821786907,2.98302984182896,0.0074051665142178535,0.6623081197155286
dataset/train/aneurysm/10_10.jpg,CLAHE,0.9657536929372857,29.834622457280705,3.861165753377297,0.02013336308300495,0.6578579085957261
dataset/train/aneurysm/10_10.jpg,Gamma,0.8872389945876297,30.357609807743252,2.8807963404096277,0.028716977685689926,0.6200217606031364
dataset/train/aneurysm/10_10.jpg,Heatmap_Jet,0.8628048362682404,18.721362169000944,2.6503769561825457,0.0407995730638504,0.5355706765353557
dataset/train/aneurysm/10_10.jpg,LUT_Autumn,0.5333249648109121,14.738451968552244,2.658795298273019,0.17558006942272186,0.3199771803322251
dataset/train/aneurysm/10_11.jpg,EdgeEnhanced,0.9757432756778837,30.563995910292284,2.9460557053363194,0.006308762356638908,0.6699938608293677
dataset/train/aneurysm/10_11.jpg,Gamma,0.855597134950358,33.74114550631049,2.741970063730673,0.013534481637179852,0.6275385441856061
dataset/train/aneurysm/10_11.jpg,CLAHE,0.8299716649958141,30.692036793692544,3.2460310924272218,0.021055541932582855,0.5949269448735457
dataset/train/aneurysm/10_11.jpg,Heatmap_Jet,0.5163114418403771,13.586200852442227,2.4459644203086364,0.09120668470859528,0.32143158909312286
dataset/train/aneurysm/10_11.jpg,LUT_Autumn,0.2999550541287689,14.289069422022681,2.824089667137795,0.18482910096645355,0.19874612340322984
